Provider ID,Provider Case,Provider Name,License ID,Current License Start Date,Current License End Date,License Type,Provider Program Type,Address 1,Address 2,Provider Town,Zip Code,Phone Number,Email Address,County,AHS District,Total Licensed Capacity,Infant Licensed Capacity,Toddler Licensed Capacity,Preschool Licensed Capacity,School Age Licensed Capacity,Special Services Status,Provider Referral Status,Current STARS Level,Reported Food Program Participation,Accreditation,Accreditation Start Date,Accreditation End Date,Reported Desired Infant Capacity,Reported Desired Toddler Capacity,Reported Desired Preschool Capacity,Reported Desired School Age Capacity,Reported Infant Vacancies,Reported Toddler Vacancies,Reported Preschool Vacancies,Reported School Age Vacancies,Date Capacity and Vacancies Reported,Special Schedule,Usual Program Start,Usual Program End,Location 1,Prequalified Prekindgarten Program,Prequalified Prekindgarten Start Date,Prequalified Prekindgarten End Date
2650,119312,"Poulin, Rachel",51758,10/18/2015,10/15/2016,Registered Home,Registered,72 Twilight Lane,0,Lyndon,05851,(802) 626-3162,poulins3162@charter.net,Caledonia,JDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,0,2,1,0,0,12/24/2015,,7:00 AM,5:00 PM,"72 Twilight Lane
Lyndon, Vermont 05851
(44.548404, -72.016993)",,,
3933,127362,"Baker, Donna",56196,08/23/2015,08/20/2016,Registered Home,Registered,2186 Hinman Settler Road,0,Derby,05829,(802) 487-4198,dmd22@hotmail.com,Orleans,NDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,12/03/2015,,5:00 AM,5:30 PM,"2186 Hinman Settler Road
Derby, Vermont 05829
(44.845122, -72.162776)",,,
143931,107103,"Watts, Alicia",46975,07/12/2015,07/09/2016,Registered Home,Registered,124 Lower Welden Street,0,St Albans,05478,(802) 524-4815,ericandalicia@hotmail.com,Franklin,ADO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,7:00 AM,4:30 PM,"124 Lower Welden Street
St Albans, Vermont 05478
(44.809447, -73.096114)",,,
3375,2410,"Hale, Dawn",V00-042,03/22/2015,03/19/2016,Registered Home,Registered,11 Ashton Drive,0,St. Albans Town,05478,(802) 524-0675,ghale94@comcast.net,Franklin,ADO,0,0,0,0,0,Yes,Active,1 Star,0,,,,1,1,4,3,1,0,0,0,12/30/2015,,5:45 AM,5:00 PM,"11 Ashton Drive
St. Albans Town, Vermont 05478
(44.825413, -73.078427)",,,
25822,12442,"Hallock, Bethany",13779,06/28/2015,08/06/2016,Registered Home,Registered,1303 Satterly Road,0,Ferrisburgh,05456,(802) 877-3558,gbthallock@juno.com,Addison,YDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,0,4,4,2,0,2,3,10/05/2015,,7:30 AM,4:30 PM,"1303 Satterly Road
Ferrisburgh, Vermont 05456
(44.203406, -73.23257)",,,
3986,2858,"The Tapestry Program's Northwest Primary School's , After School Program",1708,06/28/2015,07/09/2016,Licensed Provider,Licensed - School Age,80 Pierpoint Avenue,0,Rutland,05701,(802) 773-1946,dhathaway@rutlandhs.k12.vt.us,Rutland,RDO,120,0,0,0,120,Yes,Active,5 Star,0,,,,0,0,0,120,0,0,0,12,10/15/2015,,3:00 PM,6:00 PM,"80 Pierpoint Avenue
Rutland, Vermont 05701
(43.612718, -72.991916)",,,
2917,2069,"Anderson, Janelle",V96-061,03/22/2015,03/19/2016,Registered Home,Registered,80 Currier Street,0,Barre City,05641,(802) 476-8702,aussiesinvt@live.com,Washington ,MDO,0,0,0,0,0,No,Active,2 Star,0,,,,0,2,2,4,0,1,0,0,01/03/0001,,7:30 AM,5:00 PM,"80 Currier Street
Barre City, Vermont 05641
(44.198823, -72.49233)",,,
3486,2486,Westford Elementary School,1526,11/15/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,146 Brookside Road,0,Westford,05494,(802) 878-5932,kdibble@ccsuvt.org,Chittenden,BDO,15,0,0,15,0,Yes,Active,5 Star,0,NAEYC,02/01/2015,02/01/2020,0,0,16,0,0,0,0,0,10/21/2015,,8:00 AM,3:00 PM,"146 Brookside Road
Westford, Vermont 05494
(44.603615, -73.020275)",Prequalified PreK Program - Public School,05/06/2015 12:00:00 AM,05/06/2018 12:00:00 AM
137881,88651,"Smith, Michelle",40247,01/10/2016,01/07/2017,Registered Home,Registered,135 Cherry Lane,0,Weathersfield,05030,(802) 674-5377,michelle.b.smith@hotmail.com,Windsor,SDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,12/15/2015,,6:30 AM,4:30 PM,"135 Cherry Lane
Weathersfield, Vermont 05030
(43.828974, -72.613727)",,,
177906,115926,Burke Town School Pre-Kindergarten Program,51221,08/23/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,3293 Burke Hollow Road ,0,Burke,05871,(802) 467-3385,aburger@cnsuschools.org,Caledonia,JDO,15,0,0,15,0,No,Inactive,,0,,,,0,0,15,0,0,0,0,0,01/03/0001,,7:45 AM,3:15 PM,"3293 Burke Hollow Road
Burke, Vermont 05871
(44.625488, -71.959965)",,,
110602,66209,"Creative Hands Learning Center, LLC",36424,03/08/2015,03/05/2016,Licensed Provider,Licensed - Early Childhood,49 Middle Road,0,Milton,05468,(802) 893-0050,creativehandsvt@gmail.com,Chittenden,BDO,49,8,8,20,13,No,Active,,0,,,,8,8,20,13,8,0,2,3,07/28/2015,,6:30 AM,6:00 PM,"49 Middle Road
Milton, Vermont 05468
(44.620108, -73.119553)",,,
3956,2836,"Lincourt, Christina",V02-651,12/13/2015,12/10/2016,Registered Home,Registered,44 Pageant Street,0,Bennington,05201,(802) 442-0913,clincourt44@comcast.net,Bennington,TDO,0,0,0,0,0,Yes,Active,4 Star,1,,,,2,2,2,4,2,0,0,2,12/23/2015,,7:30 AM,4:30 AM,"44 Pageant Street
Bennington, Vermont 05201
(42.890703, -73.204629)",,,
180804,117939,Thrive After School and Summer Program,51301,08/23/2015,08/20/2016,Licensed Provider,Licensed - School Age,60 Normand Street,0,Winooski,05404,(802) 316-1552,thrive@winooskivt.org,Chittenden,BDO,48,0,0,0,48,Yes,Inactive,1 Star,0,,,,0,0,0,48,0,0,0,10,06/10/2015,,8:00 AM,5:30 PM,"60 Normand Street
Winooski, Vermont 05404
(44.500772, -73.181076)",,,
3176,2263,Lyndonville Child and Family Development  Program,1298,11/01/2015,10/29/2016,Licensed Provider,Licensed - Early Childhood,1913 Lynburke Road,0,Lyndon,05855,(802) 626-8616,lforcier@nekcavt.org,Caledonia,JDO,28,0,0,28,0,Yes,Active,5 Star,0,,,,0,0,20,0,0,0,3,0,12/11/2015,,7:30 AM,5:00 PM,"1913 Lynburke Road
Lyndon, Vermont 05855
(44.568706, -71.989109)",Prequalified PreK Program - Privately Operated,09/13/2015 12:00:00 AM,09/13/2018 12:00:00 AM
222418,150746,King Street Center - Early Education,63242,01/24/2016,01/21/2017,Licensed Provider,Licensed - Early Childhood,87 King Street,PO Box 1615,Burlington,05401,(802) 862-6736,vicky@kingstreetcenter.org,Chittenden,BDO,59,2,6,51,0,Yes,Active,5 Star,0,,,,0,0,59,0,0,0,0,0,10/05/2015,,7:30 AM,5:30 PM,"87 King Street
Burlington, Vermont 05401
(44.474704, -73.214779)",Prequalified PreK Program - Privately Operated,11/24/2015 12:00:00 AM,11/24/2018 12:00:00 AM
135806,120930,"Pratt, Jodi",53094,01/25/2015,01/24/2016,Registered Home,Registered,5 Jennings Drive,0,Bennington,05201,(802) 379-1894,danjodidaniel@gmail.com,Bennington,TDO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,12/23/2015,,7:30 AM,5:15 PM,"5 Jennings Drive
Bennington, Vermont 05201
(42.883447, -73.223238)",,,
3934,124102,"Giroux, Judy",54036,05/17/2015,05/14/2016,Registered Home,Registered,1420 Machia Road,0,Sheldon,05483,(802) 868-0836,judygiroux63@yahoo.com,Franklin,ADO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,1,2,1,12/30/2015,,7:00 AM,4:30 PM,"1420 Machia Road
Sheldon, Vermont 05483
(44.917122, -73.00496)",,,
235284,162584,Shaftsbury Early Childhood Center,66495,08/09/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,95 Grange Rd,0,Shaftsbury,05262,(802) 688-9570,jtmyers72@gmail.com,Bennington,TDO,42,21,15,6,0,Yes,Inactive,3 Star,0,,,,16,10,16,0,16,0,1,0,01/06/2016,,7:00 AM,5:00 PM,"95 Grange Rd
Shaftsbury, Vermont 05262
(42.947922, -73.211861)",,,
3803,2716,"Marchant-Sheldon, Michelle",V02-440,05/17/2015,05/14/2016,Registered Home,Registered, 130 Mountain View Drive,0,Swanton,05488,(802) 524-7883,chelle39@comcast.net,Franklin,ADO,0,0,0,0,0,Yes,Active,4 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,6:30 AM,6:00 PM,"130 Mountain View Drive
Swanton, Vermont 05488
(44.853691, -73.094201)",Prequalified PreK Program - Privately Operated,09/23/2015 12:00:00 AM,09/23/2018 12:00:00 AM
189648,123854,Washington Village School,55919,08/23/2015,08/20/2016,Licensed Provider,Licensed - Early Childhood,72  School Lane,0,Washington,05675,(802) 883-2312,roberta22673@hotmail.com,Orange,MDO,15,0,0,15,0,No,Inactive,2 Star,0,,,,0,0,15,0,0,0,0,0,01/03/0001,,,,"72 School Lane
Washington, Vermont 05675
(44.10797, -72.432046)",,,
4391,3185,"Lamb, Jamie",V04-115,09/06/2015,09/03/2016,Registered Home,Registered,276 Battle Row Road,0,Hyde Park,05655,(802) 498-4045,jldubie05655@aol.com,Lamoille,VDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,01/08/2016,,6:45 AM,5:00 PM,"276 Battle Row Road
Hyde Park, Vermont 05655
(44.602715, -72.617775)",,,
44241,19729,A.C.E. Before & After School Program at UMS,16340,03/22/2015,03/19/2016,Licensed Provider,Licensed - School Age,253 Main Street,0,Colchester,05446,(802) 316-2929,jturmel@colchestervt.gov,Chittenden,BDO,45,0,0,0,45,Yes,Inactive,,0,,,,0,0,0,35,0,0,0,3,06/09/2015,,3:00 PM,6:00 PM,"253 Main Street
Colchester, Vermont 05446
(44.548391, -73.160403)",,,
182829,119058,"Allstar Child Care Center, Inc. ",52114,11/01/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,74 South Main Street,0,Wallingford,05773,(802) 414-0070,sara@allstarchildcare.comcastbiz.net,Rutland,RDO,39,12,15,12,0,Yes,Active,1 Star,0,,,,8,10,15,6,8,1,2,0,01/03/0001,,6:00 AM,6:00 PM,"74 South Main Street
Wallingford, Vermont 05773
(43.47041, -72.977414)",,,
216146,145671,Little Red House Early Learning Program,61298,07/26/2015,07/23/2016,Licensed Provider,Licensed - Family Child Care,185 Carriage Hill Rd,0,Brattleboro,05301,(802) 258-1802,missymg64@gmail.com,Windham,LDO,12,1,4,6,1,Yes,Active,3 Star,0,,,,2,3,6,1,2,0,0,0,12/10/2015,,7:30 AM,4:30 PM,"185 Carriage Hill Rd
Brattleboro, Vermont 05301
(42.858806, -72.612255)",Prequalified PreK Program - Privately Operated,08/19/2015 12:00:00 AM,08/19/2018 12:00:00 AM
183784,119701,WAAGS LLC II,53056,12/27/2015,01/21/2017,Licensed Provider,Licensed - Early Childhood,96 Pond Road,0,Hinesburg,05739,(802) 482-2525,andrea@annettespreschool.com,Chittenden,BDO,70,8,10,52,0,Yes,Inactive,5 Star,0,,,,8,10,52,0,8,0,3,0,09/10/2015,,7:00 AM,5:30 PM,"96 Pond Road
Hinesburg, Vermont 05739
(44.344939, -73.105184)",Prequalified PreK Program - Privately Operated,03/09/2015 12:00:00 AM,03/09/2018 12:00:00 AM
2550,1807,"Robin's Nest Childrens Center, Inc.",259,03/22/2015,03/19/2016,Licensed Provider,Licensed - Early Childhood,20 Allen Street,0,Burlington,05401,(802) 864-8191,rnchildrensctr@aol.com,Chittenden,BDO,36,4,12,20,0,Yes,Active,5 Star,0,,,,4,12,20,0,4,0,1,0,10/13/2015,,6:30 AM,5:30 PM,"20 Allen Street
Burlington, Vermont 05401
(44.483636, -73.21509)",Prequalified PreK Program - Privately Operated,04/18/2015 12:00:00 AM,04/18/2018 12:00:00 AM
3855,2760,St Johnsbury School Pre-School Program,1664,06/14/2015,06/11/2016,Licensed Provider,Licensed - Early Childhood,257 Western Avenue,0,St Johnsbury,05819,(802) 748-4744,dsanders-dame@stjsd.org,Caledonia,JDO,45,0,0,45,0,No,Active,4 Star,0,,,,0,0,60,0,0,0,1,0,01/03/0001,,7:30 AM,10:45 AM,"257 Western Avenue
St Johnsbury, Vermont 05819
(44.416751, -72.024555)",Prequalified PreK Program - Public School,08/14/2015 12:00:00 AM,08/14/2018 12:00:00 AM
190475,130064,"Paradis, Elizabeth",58874,01/25/2015,01/23/2016,Registered Home,Registered,5 Short Street,0,Richford,05476,(802) 489-0519,elizabeth_paradis14@yahoo.com,Franklin,ADO,0,0,0,0,0,Yes,Active,,0,,,,2,2,2,4,2,0,0,0,09/23/2015,,8:00 AM,5:00 PM,"5 Short Street
Richford, Vermont 05476
(44.983951, -72.66501)",,,
3988,2859,"The Tapestry Program's Northeast Primary School Af, ter School Program",1709,01/25/2015,01/24/2016,Licensed Provider,Licensed - School Age,117 Temple Street,0,Rutland,05701,(802) 773-1940,dhathaway@rutlandhs.k12.vt.us,Rutland,RDO,80,0,0,0,80,Yes,Active,5 Star,0,,,,0,0,0,80,0,0,0,12,10/15/2015,,3:00 PM,6:00 PM,"117 Temple Street
Rutland, Vermont 05701
(43.616264, -72.961481)",,,
171157,111403,"Killington/Pico Ski Resort Partners, LLC Location #2",52435,12/13/2015,12/10/2016,Licensed Provider,Licensed - Non-Recurring,73 Alpine Drive,0,Killington,05751,(802) 422-6222,cmattsson@killington.com,Rutland,RDO,39,8,10,21,0,No,Inactive,,0,,,,8,10,11,10,8,0,0,0,01/03/0001,,8:00 AM,4:00 PM,"73 Alpine Drive
Killington, Vermont 05751
(43.663604, -72.843739)",,,
215878,145355,Lil Peeps Preschool LLC,59614,02/22/2015,02/20/2016,Licensed Provider,Licensed - Early Childhood,79 Grange Road,0,Shaftsbury,05262,(802) 447-2412,lilpeepsplayschool@comcast.net,Bennington,TDO,30,0,0,30,0,Yes,Active,4 Star,0,,,,0,5,30,0,0,0,1,0,10/30/2015,,6:30 AM,4:30 PM,"79 Grange Road
Shaftsbury, Vermont 05262
(42.94784, -73.21234)",,,
3020,2142,Stepping Stones Preschool,1251,04/19/2015,04/30/2016,Licensed Provider,Licensed - Early Childhood,3628 Route 103,0,Cavendish,05153,(802) 226-7760,directorsspreschool@tds.net,Windsor,SDO,20,0,0,20,0,Yes,Active,5 Star,0,NAEYC,07/01/2010,07/01/2015,0,0,18,0,0,0,0,0,10/16/2015,,7:30 AM,5:00 PM,"3628 Route 103
Cavendish, Vermont 05153
(43.388479, -72.660424)",Prequalified PreK Program - Privately Operated,03/12/2015 12:00:00 AM,03/12/2018 12:00:00 AM
4487,154514,"Allen, Courtney",63458,02/08/2015,02/06/2016,Registered Home,Registered,6 Preville Avenue,0,Rutland,05701,(802) 236-0545,callenvt81@yahoo.com,Rutland,RDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,0,0,10/09/2015,,7:00 AM,5:30 PM,"6 Preville Avenue
Rutland, Vermont 05701
(43.615078, -72.990046)",,,
3550,2533,"Addison Northwest Supervisory Union Early Educatio                         , n Program",1555,12/13/2015,12/10/2016,Licensed Provider,Licensed - Early Childhood,43 East Street,0,Vergennes,05491,(802) 877-2867,dangier@anwsu.org,Addison,YDO,15,0,0,15,0,Yes,Active,5 Star,0,,,,0,0,15,0,0,0,0,0,01/27/2014,,8:30 AM,2:30 PM,"43 East Street
Vergennes, Vermont 05491
(44.166426, -73.24907)",Prequalified PreK Program - Public School,03/09/2015 12:00:00 AM,03/09/2018 12:00:00 AM
2954,2097,"Stevens, Theresa",V96-299,07/12/2015,07/09/2016,Registered Home,Registered,161 Fenoff Circle,0,St Johnsbury,05819,(802) 748-8675,stjss@charter.net,Caledonia,JDO,0,0,0,0,0,Yes,Active,4 Star,0,,,,2,2,2,4,2,1,0,0,12/24/2015,,6:45 AM,5:00 PM,"161 Fenoff Circle
St Johnsbury, Vermont 05819
(44.452597, -72.006751)",,,
3716,2648,Winooski Family Center,1628,11/15/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,87 Elm Street,0,Winooski,05404,(802) 655-1422,karenp@howardcenter.org,Chittenden,BDO,20,0,0,20,0,Yes,Active,5 Star,0,NAEYC,06/01/2011,06/01/2016,0,0,20,0,0,0,0,0,01/03/0001,,7:30 AM,4:00 PM,"87 Elm Street
Winooski, Vermont 05404
(44.495621, -73.198492)",Prequalified PreK Program - Privately Operated,05/04/2015 12:00:00 AM,05/04/2018 12:00:00 AM
3630,175002,"Duncan, Lisa",67679,10/04/2015,10/01/2016,Registered Home,Registered,288 Jambash Peak Road,0,Derby,05829,(802) 673-6888,ldunc8@aol.com,Orleans,NDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,1,1,0,12/10/2015,,7:00 AM,5:30 PM,"288 Jambash Peak Road
Derby, Vermont 05829
(44.968407, -72.154243)",,,
238125,165322,"Thurber, Cathleen",65234,05/31/2015,05/28/2016,Registered Home,Registered,103 Websterville Road,0,Barre Town,05641,(802) 476-1970,lcthurber12@gmail.com,Washington ,MDO,0,0,0,0,0,No,Active,,0,,,,2,2,2,4,2,0,0,0,12/23/2015,,7:00 AM,5:00 PM,"103 Websterville Road
Barre Town, Vermont 05641
(44.168522, -72.481769)",,,
177624,115735,Miss Carlyne's Enrichment Center,51555,08/23/2015,09/03/2016,Licensed Provider,Licensed - Early Childhood,10 Lincoln Avenue,0,Rutland,05701,(802) 345-4042,cgrady5383@gmail.com,Rutland,RDO,10,0,0,10,0,No,Inactive,,0,,,,0,0,15,0,0,0,0,0,11/06/2015,,7:45 AM,5:15 PM,"10 Lincoln Avenue
Rutland, Vermont 05701
(43.609007, -72.975607)",,,
4107,2956,"Drew, Pamela",M03-830,09/06/2015,09/03/2016,Registered Home,Registered,202 Route 2 East,0,Danville,05828,(802) 684-3428,maniraybaby@aol.com,Caledonia,JDO,0,0,0,0,0,No,Active,2 Star,0,,,,2,2,2,4,2,0,0,0,12/24/2015,,7:30 AM,5:00 PM,"202 Route 2 East
Danville, Vermont 05828
(44.412816, -72.136425)",,,
215726,145256,Tiny Toes Childcare,59574,02/08/2015,02/07/2016,Licensed Provider,Licensed - Early Childhood,4007 Green Street ,0,Waltham,05491,(802) 545-3398,sandi@tinytoeschildcarevt.org,Addison,YDO,12,6,3,3,0,No,Inactive,,0,,,,4,4,4,0,4,0,0,0,10/30/2015,,7:30 AM,5:30 PM,"4007 Green Street
Waltham, Vermont 05491
(44.116656, -73.210402)",,,
3047,2163,Croutons,1266,06/14/2015,06/11/2016,Licensed Provider,Licensed - Early Childhood,753 Lincoln Road,Ripton Elementary School,Ripton,05753,(802) 388-2208,barbara@mjccvt.org,Addison,YDO,40,4,4,17,15,Yes,Inactive,,0,,,,4,6,15,15,4,0,0,0,01/03/0001,,7:45 AM,5:45 PM,"753 Lincoln Road
Ripton, Vermont 05753
(43.984608, -73.037214)",,,
2794,1976,"White, Pamela",A94-413,07/12/2015,07/09/2016,Registered Home,Registered,9 North Road,0,Braintree,05060,(802) 728-9587,pld2plw@comcast.net,Orange,MDO,0,0,0,0,0,Yes,Active,Not Rated,0,,,,2,2,2,4,2,0,0,2,10/30/2015,,7:30 AM,5:00 PM,"9 North Road
Braintree, Vermont 05060
(43.97342, -72.748436)",,,
4198,34886,"Bradley, Susan",23223,10/18/2015,10/15/2016,Registered Home,Registered,3211 Main Street,0,Cabot,05647,(802) 563-3007,ibeyfine58@yahoo.com,Washington ,MDO,0,0,0,0,0,Yes,Active,,0,,,,2,2,2,4,2,0,2,3,10/07/2015,,7:00 AM,6:00 PM,"3211 Main Street
Cabot, Vermont 05647
(44.40382, -72.309833)",,,
2777,1962,"Drolette, Ellen",A94-133,05/17/2015,05/14/2016,Registered Home,Registered,1085 Pine Street,0,Burlington,05401,(802) 862-6908,tezd@myfairpoint.net,Chittenden,BDO,0,0,0,0,0,Yes,Inactive,5 Star,0,NAFCC,07/01/2013,07/15/2016,2,2,2,4,2,0,0,0,10/23/2015,,7:30 AM,5:30 PM,"1085 Pine Street
Burlington, Vermont 05401
(44.448661, -73.214581)",,,
96376,52127,Orleans Southwest Supervisory Union Depot Center Preschool,30020,09/20/2015,09/17/2016,Licensed Provider,Licensed - Early Childhood,28 Railroad Street,0,Wolcott,05680,(802) 888-1770,bstrong@ossu.org,Lamoille,VDO,15,0,0,15,0,Yes,Inactive,4 Star,0,,,,0,0,15,0,0,0,0,0,09/16/2015,,7:30 AM,3:30 PM,"28 Railroad Street
Wolcott, Vermont 05680
(44.544084, -72.458235)",Prequalified PreK Program - Public School,07/06/2015 12:00:00 AM,07/06/2018 12:00:00 AM
57717,26766,Orchard Valley School After School Program,18750,11/01/2015,10/29/2016,Licensed Provider,Licensed - School Age,2290 VT Route 14 N,0,East Montpelier,05651,(802) 456-7400,emily.p@ovws.org,Washington ,MDO,20,0,0,0,20,No,Active,2 Star,0,,,,0,0,0,20,0,0,0,0,11/20/2015,,3:00 PM,5:30 PM,"2290 VT Route 14 N
East Montpelier, Vermont 05651
(44.294309, -72.456859)",,,
194468,127502,"Delbeck, Karen",56914,10/04/2015,10/01/2016,Registered Home,Registered,28 Lori Lane,0,Burlington,05408,(802) 999-4251,kdelbeck@yahoo.com,Chittenden,BDO,0,0,0,0,0,No,Inactive,Not Rated,0,,,,2,2,2,4,2,0,0,0,10/22/2015,,6:30 AM,5:30 PM,"28 Lori Lane
Burlington, Vermont 05408
(44.518941, -73.244112)",,,
111220,128044,"Jackson, Katie",56695,09/06/2015,09/03/2016,Registered Home,Registered,350 Brook Road,0,Springfield,05156,(802) 885-8612,jacksonk407@gmail.com,Windsor,SDO,0,0,0,0,0,Yes,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,12/17/2015,,6:30 AM,5:00 PM,"350 Brook Road
Springfield, Vermont 05156
(43.323857, -72.475253)",,,
2904,2059,"Young, Clarinda",A95-873,02/08/2015,02/06/2016,Registered Home,Registered,79 Grand Avenue,0,Swanton,05488,(802) 868-3557,youngsterz@hotmail.com,Franklin,ADO,0,0,0,0,0,Yes,Active,1 Star,0,,,,2,2,2,4,2,0,0,0,12/30/2015,,6:45 AM,6:00 PM,"79 Grand Avenue
Swanton, Vermont 05488
(44.915246, -73.118647)",,,
3317,2370,"Fowler, Teresa",M99-272,09/20/2015,10/15/2016,Registered Home,Registered,70 Rider Road,0,Castleton,05735,(802) 468-3230,tafowler5@yahoo.com,Rutland,RDO,0,0,0,0,0,Yes,Active,4 Star,1,,,,0,3,3,4,0,0,0,0,10/26/2015,,8:30 AM,5:30 PM,"70 Rider Road
Castleton, Vermont 05735
(43.589891, -73.209483)",,,
2458,1745,Neighborhood Schoolhouse,798,11/01/2015,11/12/2016,Licensed Provider,Licensed - Early Childhood,231 Western Avenue,0,Brattleboro,05301,(802) 257-5544,admin@neighborhoodschoolhouse.com,Windham,LDO,35,4,9,20,2,No,Active,4 Star,0,,,,0,7,20,10,0,1,2,0,12/21/2015,,8:00 AM,4:30 PM,"231 Western Avenue
Brattleboro, Vermont 05301
(42.851279, -72.575074)",Prequalified PreK Program - Privately Operated,08/19/2015 12:00:00 AM,08/19/2018 12:00:00 AM
3171,2259,Ripton Elementary School,1360,10/18/2015,10/15/2016,Licensed Provider,Licensed - Early Childhood,753 Lincoln Road,0,Ripton,05766,(802) 388-2208,tharrington@addisoncentralsu.org,Addison,YDO,16,0,0,6,10,No,Inactive,3 Star,1,,,,0,0,10,0,0,0,6,0,10/21/2015,,8:00 AM,3:30 PM,"753 Lincoln Road
Ripton, Vermont 05766
(43.984802, -73.037142)",,,
2626,1852,"Parent-Child Center, Inc (Addison County)",841,02/22/2015,02/21/2016,Licensed Provider,Licensed - Early Childhood,126 Monroe Street,0,Middlebury,05753,(802) 388-3171,bbertrand@addisoncountypcc.org,Addison,YDO,26,17,9,0,0,Yes,Active,5 Star,0,,,,8,20,0,0,8,0,0,0,10/21/2015,,8:00 AM,4:00 PM,"126 Monroe Street
Middlebury, Vermont 05753
(44.007304, -73.158527)",,,
66106,165342,"Smedy, Michele",65437,05/17/2015,05/14/2016,Registered Home,Registered,10 Clover Lane,0,Barre Town,05641,(802) 272-4668,michelesmedy1@charter.net,Washington ,MDO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,2,2,0,07/24/2015,,,,"10 Clover Lane
Barre Town, Vermont 05641
(44.19442, -72.478218)",,,
23026,96468,"Prue, Holly",43135,08/23/2015,08/20/2016,Registered Home,Registered,863 VT Route 105 East,0,Troy,05859,(802) 988-4099,aaron_holly@comcast.net,Orleans,NDO,0,0,0,0,0,No,Inactive,,0,,,,2,2,2,4,2,0,0,0,09/24/2015,,6:30 AM,5:30 PM,"863 VT Route 105 East
Troy, Vermont 05859
(44.96714, -72.43804)",,,
4689,104021,"Shover, Lisa",45428,02/08/2015,02/06/2016,Registered Home,Registered,74 North Elm Street,0,St Albans,05478,(802) 370-4566,lisashover@yahoo.com,Franklin,ADO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,1,0,2,10/13/2015,,6:30 AM,5:30 PM,"74 North Elm Street
St Albans, Vermont 05478
(44.816407, -73.091263)",,,
2522,1789,Little Flock Nursery,884,12/13/2015,12/10/2016,Licensed Provider,Licensed - Early Childhood,143 Church Hill Road,0,Barre Town,05678,(802) 479-2067,lfn@wbcvt.com,Washington ,MDO,20,0,0,20,0,No,Active,,0,,,,0,0,10,10,0,0,2,0,08/11/2015,,8:00 AM,4:30 PM,"143 Church Hill Road
Barre Town, Vermont 05678
(44.153432, -72.474369)",,,
93075,153280,"Harvey, Staci",62897,12/13/2015,12/10/2016,Registered Home,Registered,1831 VT Route 100 North,0,Rochester,05767,(802) 730-2621,staciharvey7211@gmail.com,Windsor,HDO,0,0,0,0,0,No,Active,1 Star,0,,,,2,2,2,4,2,1,0,0,11/20/2015,,6:30 AM,5:30 PM,"1831 VT Route 100 North
Rochester, Vermont 05767
(43.899475, -72.823646)",,,
2445,1735,"Palmer, Vicki",A89-160,02/08/2015,03/05/2016,Registered Home,Registered,960  Ridge Road,0,Randolph,05061,(802) 728-5332,vjpalmer@comcast.net,Orange,HDO,0,0,0,0,0,Yes,Active,4 Star,0,,,,2,2,2,4,2,0,0,0,11/02/2015,,7:30 AM,5:30 PM,"960 Ridge Road
Randolph, Vermont 05061
(43.962287, -72.613342)",Prequalified PreK Program - Privately Operated,07/01/2015 12:00:00 AM,07/01/2018 12:00:00 AM
78004,38053,Foundations to Success Daycare LLC,25121,03/22/2015,03/19/2016,Licensed Provider,Licensed - Early Childhood,1782 Skunk Hollow Road,0,Georgia,05454,(802) 849-2637,joecoolmema@yahoo.com,Franklin,ADO,37,8,10,10,9,Yes,Active,Not Rated,0,,,,8,8,21,0,8,0,0,0,12/30/2015,,6:00 AM,6:00 PM,"1782 Skunk Hollow Road
Georgia, Vermont 05454
(44.695546, -73.087905)",,,
2934,2081,"Lyons, Carlene",M96-155,05/03/2015,04/30/2016,Registered Home,Registered,72 Jennifer Lane,0,Hartford,05001,(802) 295-8940,caralucinda5@yahoo.com,Windsor,HDO,0,0,0,0,0,No,Active,3 Star,0,,,,2,2,2,4,2,0,0,0,12/01/2015,,6:30 AM,5:30 PM,"72 Jennifer Lane
Hartford, Vermont 05001
(43.654787, -72.34477)",,,
